Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)	Dimensions
167	DUPLO / Jurassic World	10938-1	Dinosaur Nursery	2022	110.92	26 x 19 x 7
171	Creator / Basic Model / Holiday & Event / Easter	30583-1	Easter Bunny polybag	2022	2.7	17.5 x 19.2 x 1.5
423	Classic / Basic Set	700.0-2	Gift Package (Swiss Edition)	?	?	? x ? x ?
759	NINJAGO / Seabound	892286-1	Lloyd foil pack #8	2022	1.45	9.9 x 14 x 1.5
1076	Dots	41952-1	Big Message Board	2022	189	38 x 26 x 5.4
171	Creator / Creator Expert / Traffic	10298-1	Vespa 125	2022	246	47.8 x 27.8 x 9
771	Friends	562202-1	Bunny Playground foil pack	2022	?	10 x 14 x 2
395	Samsonite / Model Maker / Building	342-2	Terminal	1968	?	? x ? x ?
878	Disney / Disney Princess / Frozen	30559-1	Elsa and Bruni’s Forest Camp polybag	2022	2.71	17 x 19.5 x 1.4
983	Promotional	40530-1	Jane Goodall Tribute	2022	68	26 x 14 x 6
842	SPEED CHAMPIONS	30434-1	Aston Martin Valkyrie AMR Pro polybag	2022	3.1	20 x 19.1 x 1.5
976	LEGO Brand / LEGO House	40503-1	Dagny Holm - Master Builder	2022	205	28 x 26 x 11.5
746	Collectible Minifigures / Series 20 Minifigures	6318542-1	Minifigure, Series 20 (Box of 30)	2020	?	30 x 16.5 x 13.5
746	Collectible Minifigures / Harry Potter / Harry Potter Series 2	6331612-1	Minifigure, Harry Potter, Series 2 (Box of 30)	2020	?	30 x 16.5 x 13.5
768	Super Heroes / The Infinity Saga	40525-1	Endgame Battle blister pack	2022	37	15 x 25.2 x 3
1103	Brick Sketches / Super Heroes / Spider-Man	40536-1	Miles Morales	2022	62	14 x 19 x 7
1103	Brick Sketches / Super Heroes / Iron Man	40535-1	Iron Man	2022	62	14 x 19 x 7
166	Educational & Dacta / SERIOUS PLAY	2000430-2	Serious Play Identity and Landscape Kit {2022 Version}	2022	?	58.5 x 49 x 16
768	Super Heroes / Batman II	212220-1	Batman with Wings foil pack	2022	?	10 x 14 x 1
166	Educational & Dacta / SPIKE Prime	45607-1	Small Angular Motor	2021	?	6.6 x 4.6 x 3.2
166	Educational & Dacta / SPIKE Prime	45608-1	3x3 Color Light Matrix	2021	?	? x ? x ?
1095	Super Mario / Super Mario Expansion Set	71408-1	Peach's Castle - Expansion Set	2022	307	47.7 x 37.5 x 8.9
1095	Super Mario / Super Mario Starter Course	71403-1	Adventures with Peach - Starter Course	2022	121	31.9 x 26.2 x 9
1095	Super Mario / Super Mario Expansion Set	71409-1	Big Spike's Cloudtop Challenge - Expansion Set	2022	175.6	38.2 x 26.2 x 6.3
1095	Super Mario / Super Mario Expansion Set	71405-1	Fuzzy Flippers - Expansion Set	2022	68.2	26.2 x 14.1 x 6.1
1095	Super Mario / Super Mario Expansion Set	71404-1	Goomba's Shoe - Expansion Set	2022	31.2	15.7 x 14.1 x 4.5
1095	Super Mario / Super Mario Expansion Set	71406-1	Yoshi's Gift House - Expansion Set	2022	96.8	26.2 x 19 x 6
1095	Super Mario / Super Mario Expansion Set	71407-1	Cat Peach Suit and Frozen Tower - Expansion Set	2022	211	35 x 37.5 x 6.9
850	Jurassic World	122219-1	Raptor with Hatchery foil pack	2022	1.5	10 x 14 x 2
67	Town / City / Traffic	952203-1	Motorcycle with Driver foil pack	2022	1.9	11.9 x 15 x 2
65	Star Wars / Mini / Star Wars Episode 4/5/6	912282-1	AT-AT - Mini foil pack #3	2022	2.65	12 x 15 x 2
171	Creator / Creator Expert / Back to the Future	10300-1	Back to the Future Time Machine	2022	273.8	48 x 28 x 11.5
759	NINJAGO / Seabound	892287-1	Glutinous foil pack	2022	?	9.9 x 14.1 x 1.3
65	Star Wars / Diorama Collection / Star Wars Episode 4/5/6	75329-1	Death Star Trench Run Diorama	2022	131.4	28.1 x 26.1 x 7.5
65	Star Wars / Diorama Collection / Star Wars Episode 4/5/6	75330-1	Dagobah Jedi Training Diorama	2022	171.7	38 x 26 x 9.4
65	Star Wars / Diorama Collection / Star Wars Episode 4/5/6	75339-1	Death Star Trash Compactor Diorama	2022	113	38 x 26 x 7
65	Star Wars / Star Wars The Clone Wars	75342-1	Republic Fighter Tank	2022	120.7	35.5 x 19 x 6
768	Super Heroes / Avengers	242211-1	Loki foil pack	2022	2.7	11.9 x 15 x 2.2
976	LEGO Brand / Promotional	6384705-1	TMALL 1st Anniversary Exclusive Set	2021	12	12 x 8.5 x 1.9
65	Star Wars / Star Wars Episode 4/5/6	912283-1	Tusken Raider foil pack	2022	2.3	12 x 15 x 1
1221	Lightyear	76830-1	Zyclops Chase	2022	?	18.9 x 14 x 4.3
1221	Lightyear	76831-1	Zurg Battle	2022	85.87	26 x 19 x 4.4
1221	Lightyear	76832-1	XL-15 Spaceship	2022	117.36	35 x 19 x 6.7
771	Friends	41713-1	Olivia's Space Academy	2022	216	52.7 x 27.8 x 7
167	DUPLO / Lightyear	10962-1	Buzz Lightyear’s Planetary Mission	2022	190	28 x 26 x 9.5
801	Minecraft	662103-1	Alex with Ocelot and Sheep foil pack	2022	1.5	12 x 15 x 1.5
227	Harry Potter / Order of the Phoenix	76400-1	Hogwarts Carriage and Thestrals	2022	61.15	26.4 x 14.1 x 4
227	Harry Potter / Order of the Phoenix	76408-1	12 Grimmauld Place	2022	256	48 x 37.5 x 7
227	Harry Potter / Sculptures / Goblet of Fire	76406-1	Hungarian Horntail Dragon	2022	142	38.2 x 26.2 x 5.6
227	Harry Potter	76402-1	Hogwarts: Dumbledore's Office	2022	246	35.4 x 37.8 x 7.05
227	Harry Potter / Prisoner of Azkaban	76401-1	Hogwarts Courtyard: Sirius's Rescue	2022	?	28 x 26 x 5.8
227	Harry Potter / Deathly Hallows	76403-1	The Ministry of Magic	2022	266	48 x 37.8 x 7.05
227	Harry Potter / Prisoner of Azkaban	76407-1	The Shrieking Shack & Whomping Willow	2022	206	48 x 28.2 x 6.1
423	Classic	11021-1	90 Years of Play	2022	?	47.8 x 28 x 7.4
759	NINJAGO / Legacy / Core	112217-1	Kai vs. Boa Destructor blister pack	2022	20	16 x 14.5 x 2
67	Town / City / Construction	952204-1	Worker with Tipper Truck foil pack	2022	2.3	12 x 15 x 1.5
976	LEGO Brand / LEGO Brand Store / Building Event / Holiday & Event / Easter	6412186-1	LEGO Brand Store Exclusive Build - Egg and Chick	2022	?	? x ? x ?
768	Super Heroes / Thor Love and Thunder	76208-1	The Goat Boat	2022	142	38 x 26 x 7
1122	Botanicals	10311-1	Orchid	2022	158	26 x 38 x 7
1122	Botanicals	10309-1	Succulents	2022	159	38 x 26 x 5.5
983	Promotional	40529-1	Children's Amusement Park	2022	46.36	18.9 x 13.8 x 4.5
850	Jurassic World / Dominion	76949-1	Giganotosaurus & Therizinosaurus Attack	2022	262	47.7 x 37.5 x 6.5
629	Architecture	4000038-1	LEGO Campus - Billund, Denmark	2022	162	35.3 x 18.9 x 8.9
850	Jurassic World / Dominion	30390-1	Dinosaur Market polybag	2022	2.7	17.4 x 19.4 x 1.65
166	Educational & Dacta / SPIKE Prime	45609-1	Small Hub for SPIKE Prime	2021	?	? x ? x ?
166	Educational & Dacta / SPIKE Prime	45612-1	Small Hub Battery	2021	?	? x ? x ?
65	Star Wars / Star Wars Episode 4/5/6	40531-1	Lars Family Homestead Kitchen	2022	66.5	26.1 x 13.9 x 6
746	Collectible Minifigures / The Muppets	coltm-2	Dr. Bunsen Honeydew, The Muppets (Complete Set with Stand and Accessories)	2022	1.62	10 x 15 x 1
746	Collectible Minifigures / The Muppets	coltm-3	Beaker, The Muppets (Complete Set with Stand and Accessories)	2022	1.62	9.5 x 14.5 x 1.2
746	Collectible Minifigures / The Muppets	coltm-4	Gonzo, The Muppets (Complete Set with Stand and Accessories)	2022	1.62	9.5 x 14.5 x 1.2
746	Collectible Minifigures / The Muppets	coltm-5	Kermit the Frog, The Muppets (Complete Set with Stand and Accessories)	2022	1.62	9.5 x 14.5 x 1.3
746	Collectible Minifigures / The Muppets	coltm-6	Miss Piggy, The Muppets (Complete Set with Stand and Accessories)	2022	1.62	9.5 x 14.5 x 1.8
746	Collectible Minifigures / The Muppets	coltm-7	Fozzie Bear, The Muppets (Complete Set with Stand and Accessories)	2022	1.62	9.5 x 14.5 x 1.2
746	Collectible Minifigures / The Muppets	coltm-8	Animal, The Muppets (Complete Set with Stand and Accessories)	2022	1.62	9.5 x 14.5 x 1.9
746	Collectible Minifigures / The Muppets	coltm-9	Waldorf, The Muppets (Complete Set with Stand and Accessories)	2022	1.62	9.5 x 14.5 x 1.7
746	Collectible Minifigures / The Muppets	coltm-10	Statler, The Muppets (Complete Set with Stand and Accessories)	2022	1.62	9.5 x 14.5 x 1.5
746	Collectible Minifigures / The Muppets	coltm-11	Swedish Chef, The Muppets (Complete Set with Stand and Accessories)	2022	1.62	9.5 x 14.5 x 1.5
746	Collectible Minifigures / The Muppets	coltm-1	Rowlf the Dog, The Muppets (Complete Set with Stand and Accessories)	2022	1.62	9.5 x 14.5 x 1.3
65	Star Wars / Ultimate Collector Series / Star Wars Episode 4/5/6	75341-1	Luke Skywalker's Landspeeder - UCS	2022	393	57.8 x 37.3 x 8.1
768	Super Heroes / Avengers	242212-1	Captain America foil pack #2	2022	2.3	12 x 15 x 1
878	Disney / Disney Princess / Cinderella	302109-1	Fairy Godmother foil pack	2021	1.5	10 x 14 x 1.5
759	NINJAGO / Seabound	892288-1	Zane foil pack #8	2022	2.3	11.9 x 14.9 x 2
771	Friends	562203-1	Animal Clinic foil pack	2022	1.5	10 x 14 x 2
850	Jurassic World	122220-1	Owen with Airboat foil pack	2022	2.3	12 x 15 x 1.5
768	Super Heroes / Thor Love and Thunder	76207-1	Attack on New Asgard	2022	57	25.9 x 13.9 x 4.5
746	Collectible Minifigures / The Muppets	71033-3	Minifigure, The Muppets (Box of 36)	2022	?	19.4 x 16 x 23
67	Town / City / Stuntz	66707-1	City Bundle Pack, 3 in 1 (Sets 60296, 60297, and 60298 with Storage Case) - LEGO City Stuntz Gift Set	2022	244	42 x 30.5 x 6.9
67	Town / City / Farm	60344-1	Chicken Henhouse	2022	32.1	15.5 x 14 x 4.3
67	Town / City / Farm	60346-1	Barn & Farm Animals	2022	173	38 x 25.8 x 7
746	Collectible Minifigures / The Muppets	71033-1	Minifigure, The Muppets (Complete Random Set of 1 Minifigure)	2022	?	9.5 x 14.5 x 1.5
746	Collectible Minifigures / The Muppets	71033-2	Minifigure, The Muppets (Complete Series of 12 Complete Minifigure Sets)	2022	?	? x ? x ?
746	Collectible Minifigures / The Muppets	71035-1	Minifigure, The Muppets (Box of 6)	2022	?	9.6 x 13.4 x 9.6
746	Collectible Minifigures / The Muppets	coltm-12	Janice, The Muppets (Complete Set with Stand and Accessories)	2022	?	9.5 x 14.5 x 1.3
976	LEGO Brand / Promotional	6386182-1	LEGO Masters Gift, Red and Yellow	2021	?	14.5 x 14.5 x 4.5
227	Harry Potter / Mini	30435-1	Build Your Own Hogwarts Castle polybag	2022	2.75	17 x 19 x 1.5
903	BrickHeadz / Harry Potter	40560-1	Professors of Hogwarts	2022	?	35 x 19 x 7
67	Town / City / Stuntz	60333-1	Bathtub Stunt Bike	2022	20.13	9.1 x 12.2 x 4.7
67	Town / City / Stuntz	60332-1	Reckless Scorpion Stunt Bike	2022	19.98	9.1 x 12.2 x 4.7
67	Town / City / Stuntz	60331-1	Touring Stunt Bike	2022	18.63	9.1 x 12.2 x 4.7
771	Friends	41714-1	Andrea’s Theater School	2022	306	57 x 37.6 x 8
171	Creator / Model / Vikings	31132-1	Viking Ship and the Midgard Serpent	2022	263	48 x 37.8 x 7.05
768	Super Heroes / The Infinity Saga	76217-1	I am Groot	2022	131	18.9 x 35.3 x 7.3
124	Train / RC Train	60336-1	Freight Train	2022	481	58 x 47.5 x 12.3
67	Town / City / Stuntz	60339-1	Double Loop Stunt Arena	2022	338	58.2 x 37.8 x 8.7
67	Town / City / Stuntz	60338-1	Chimpanzee Smash Stunt Loop	2022	186	48 x 28.2 x 6.1
124	Train / RC Train	60337-1	Express Passenger Train	2022	364	58.2 x 37.8 x 10.3
67	Town / City / Space Exploration	952205-1	Astronaut foil pack #2	2022	2.3	12 x 15 x 1.5
65	Star Wars / Mini / Star Wars The Mandalorian	912284-1	The Razor Crest - Mini foil pack	2022	2.3	12 x 15 x 1.5
65	Star Wars / Star Wars The Clone Wars	912285-1	Darth Maul foil pack	2022	2.75	11.9 x 14.5 x 1
817	LEGO Ideas (CUUSOO)	40533-1	Cosmic Cardboard Adventures	2022	58.65	26 x 14 x 4.5
768	Super Heroes / Batman II	212221-1	Robin foil pack #3	2022	1.5	10 x 14 x 1
1108	Explorer	11964-1	Submarine polybag	2022	1.5	14 x 14 x 2
976	LEGO Brand / LEGO Brand Store / Building Event / Holiday & Event / Christmas	6349566-1	LEGO Brand Store Exclusive Build - Snowflake	2019	?	? x ? x ?
759	NINJAGO / Core	892289-1	Jay foil pack #10	2022	1.5	9.8 x 13.8 x 1.5
759	NINJAGO / Legacy / The Final Battle	112218-1	Lloyd vs. Overlord blister pack	2022	17.83	15.3 x 14.8 x 2.2
817	LEGO Ideas (CUUSOO)	21333-1	The Starry Night (Vincent van Gogh)	2022	311	48 x 37.5 x 11
878	Disney / Mickey and Friends	10778-1	Mickey, Minnie and Goofy's Fairground Fun	2022	112.2	35.4 x 19.1 x 7
878	Disney / Mickey and Friends	10780-1	Mickey and Friends Castle Defenders	2022	166	38.2 x 26.2 x 5.65
878	Disney / Mickey and Friends	10777-1	Mickey and Minnie's Camping Trip	2022	?	19.1 x 20.5 x 7.3
65	Star Wars / Star Wars Episode 2	75333-1	Obi-Wan Kenobi's Jedi Starfighter	2022	86	26.2 x 19.1 x 6.1
65	Star Wars / Star Wars Obi-Wan Kenobi	75336-1	Inquisitor Transport Scythe	2022	225	48 x 28.2 x 7.4
903	BrickHeadz / Star Wars / Star Wars Obi-Wan Kenobi	40547-1	Obi-Wan Kenobi & Darth Vader	2022	60.5	19.1 x 14.1 x 7
983	Promotional / Town / Classic Town / Traffic	6661-2	TV Van / Mobile TV Studio {WDR Anniversary Version}	1989	20	14.3 x 9.5 x 4.7
629	Architecture	21058-1	The Great Pyramid of Giza	2022	339	48 x 37.8 x 11.2
1272	Art	31206-1	The Rolling Stones	2022	906	32.1 x 37.7 x 21.1
67	Town / City / Traffic	40526-1	Electric Scooters & Charging Dock blister pack	2022	37.2	15 x 25 x 3
67	Town / City / Farm	30590-1	Farm Garden & Scarecrow polybag	2022	2.4	17.5 x 16.5 x 1.8
67	Town / City / Recreation	60313-1	Space Ride Amusement Truck	2022	155.7	38 x 26 x 5.5
124	Train / RC Train	60335-1	Train Station	2022	261	53.9 x 28.2 x 11.5
67	Town / City / Stuntz	60340-1	The Blade Stunt Challenge	2022	92.86	26.2 x 19.1 x 6.1
67	Town / City / Stuntz	60341-1	The Knockdown Stunt Challenge	2022	92.99	19.1 x 26.2 x 6.1
67	Town / City / Stuntz	60342-1	The Shark Attack Stunt Challenge	2022	83	19 x 26 x 6.1
65	Star Wars / Sculptures / Star Wars Jedi: Fallen Order	75335-1	BD-1	2022	208	35.4 x 37.8 x 7.05
65	Star Wars / Star Wars Andor	75338-1	Ambush on Ferrix	2022	159.5	28 x 26 x 10
67	Town / City / Farm	60345-1	Farmers Market Van	2022	129	28 x 25.8 x 5.8
67	Town / City / Food & Drink	60347-1	Grocery Store	2022	220	48 x 28.2 x 6
423	Classic	11020-1	Build Together	2022	1212	58 x 33.8 x 10.7
423	Classic	11022-1	Space Mission	2022	388	37 x 26 x 22
423	Classic	30510-1	90 Years of Cars polybag	2022	2.7	17 x 19 x 1
171	Creator / Model	31130-1	Sunken Treasure Mission	2022	109	35.4 x 19 x 5.8
171	Creator / Model / Building	31131-1	Downtown Noodle Shop	2022	164	38 x 26 x 5.6
878	Disney / Disney Princess / Frozen	43204-1	Anna and Olaf's Castle Fun	2022	84.94	26.2 x 19.1 x 6.1
878	Disney / Disney Princess / Cinderella	43206-1	Cinderella and Prince Charming's Castle	2022	210	37.4 x 35.1 x 6.9
1076	Dots / Bracelet	41953-1	Rainbow	2022	3.71	9.3 x 24.5 x 0.7
1076	Dots	41954-1	Adhesive Patch	2022	?	9.2 x 12.8 x 2.8
1076	Dots	41955-1	Stitch-on Patch	2022	?	9.3 x 12.8 x 2.8
1076	Dots	41956-1	Picture Frames & Bracelet Ice Cream	2022	?	28 x 22.5 x 5
1076	Dots	41957-1	Adhesive Patches Mega Pack	2022	?	22.5 x 22 x 5.2
1076	Dots	41958-1	Extra Dots Series 7 - Sport	2022	1.49	9.5 x 14.8 x 1.4
1076	Dots	41959-1	Cute Panda Tray	2022	?	28 x 22.5 x 5
1076	Dots	41960-1	Big Box	2022	94.8	26.2 x 19.1 x 6.1
1076	Dots	41961-1	Designer Toolkit - Patterns	2022	217.5	47.8 x 28 x 6
1076	Dots	41962-1	Unicorn Creative Family Pack	2022	197	38 x 26 x 5.5
771	Friends	41696-1	Pony-Washing Stable	2022	35.36	15.3 x 14 x 6.1
771	Friends	41705-1	Heartlake City Pizzeria	2022	74	26 x 14 x 7.2
771	Friends	41708-1	Roller Disco Arcade	2022	209	46.8 x 28.2 x 6.1
771	Friends	41710-1	Surfer Beach Fun	2022	118	34.4 x 19.1 x 5.9
771	Friends	41711-1	Emma's Art School	2022	214	46.8 x 28.2 x 6.1
771	Friends	41712-1	Recycling Truck	2022	90	25 x 19 x 6.1
771	Friends	41715-1	Ice-Cream Truck	2022	90.52	25 x 19 x 6.1
771	Friends	41716-1	Stephanie's Sailing Adventure	2022	156	37 x 26 x 5.65
771	Friends	41717-1	Mia's Wildlife Rescue	2022	204.67	46.8 x 28.2 x 6.1
771	Friends	41719-1	Mobile Fashion Boutique	2022	31.36	14.1 x 12.2 x 6.1
771	Friends	41720-1	Water Park	2022	204	46.9 x 28.2 x 6.1
771	Friends	41721-1	Organic Farm	2022	270	46.5 x 37 x 6
771	Friends	41722-1	Horse Show Trailer	2022	279	? x ? x ?
36	Technic / Model / Race	42143-1	Ferrari Daytona SP3	2022	2035	61 x 29.2 x 22.9
167	DUPLO / Super Heroes / Spidey and his Amazing Friends	10963-1	Spider-Man & Friends: Funfair Adventure	2022	275	35 x 37.8 x 9.4
9	Castle / Forestmen	40567-1	Forest Hideout	2022	77.73	26 x 13.9 x 6.1
167	DUPLO	10971-1	Wild Animals of Africa	2022	?	19 x 14.1 x 6.1
167	DUPLO	10972-1	Wild Animals of the Ocean	2022	?	28 x 26 x 9.5
167	DUPLO	10973-1	Wild Animals of South America	2022	?	48 x 28.2 x 9.1
167	DUPLO	10974-1	Wild Animals of Asia	2022	?	47.9 x 38 x 11
167	DUPLO	10975-1	Wild Animals of the World	2022	?	58 x 47.8 x 12.1
167	DUPLO	10977-1	My First Puppy & Kitten with Sounds	2022	158	28.2 x 26.2 x 9.4
167	DUPLO	10979-1	Wild Animals of Europe	2022	?	53.5 x 28 x 11.5
801	Minecraft	21184-1	The Bakery	2022	89	26 x 19 x 4.6
801	Minecraft	21185-1	The Nether Bastion	2022	?	35.4 x 18.8 x 5.8
801	Minecraft	21186-1	The Ice Castle	2022	129.2	26.2 x 22.2 x 9.5
801	Minecraft	21187-1	The Red Barn	2022	279	53.6 x 28 x 8.8
801	Minecraft	21188-1	The Llama Village	2022	340	47.7 x 37.5 x 9.1
1100	Monkie Kid	80037-1	Dragon of the East	2022	205	53.7 x 28 x 6
1100	Monkie Kid	80038-1	Monkie Kid's Team Van	2022	301	47.7 x 37.5 x 9.1
1100	Monkie Kid	80039-1	The Heavenly Realms	2022	628	58 x 47.7 x 9
171	Creator / Basic Model / Holiday & Event / Christmas	30584-1	Winter Holiday Train polybag	2022	2.7	17 x 19 x 1.2
976	LEGO Brand / LEGOLAND Parks	40556-1	LEGOLAND Mythica	2022	?	35.2 x 19 x 6.7
759	NINJAGO / Core	71759-1	Ninja Dragon Temple	2022	129	28.2 x 26.2 x 5.9
759	NINJAGO / Crystalized	71768-1	Jay's Golden Dragon Motorbike	2022	70	26.2 x 14.1 x 6.1
759	NINJAGO / Crystalized	71769-1	Cole's Dragon Cruiser	2022	146	38.2 x 26.2 x 5.6
759	NINJAGO / Crystalized	71770-1	Zane's Golden Dragon Jet	2022	108.62	35.4 x 19 x 5.8
759	NINJAGO / Crystalized	71771-1	The Crystal King Temple	2022	236	35.4 x 37.8 x 7
759	NINJAGO / Crystalized	71772-1	The Crystal King	2022	197	48 x 28.2 x 6.1
759	NINJAGO / Crystalized	71773-1	Kai's Golden Dragon Raider	2022	214	47.8 x 28.2 x 7.4
759	NINJAGO / Crystalized	71774-1	Lloyd's Golden Ultra Dragon	2022	?	48 x 37.8 x 7
759	NINJAGO / Crystalized	71775-1	Nya's Samurai X MECH	2022	266	48 x 37.8 x 7
768	Super Heroes / The Infinity Saga	76216-1	Iron Man Armory	2022	166	38 x 26 x 5
171	Creator / Creator Expert / Transformers	10302-1	Optimus Prime	2022	248	28 x 48 x 9
67	Town / City / Missions / Wildlife Rescue	60353-1	Wild Animal Rescue Missions	2022	164.2	28.2 x 26.2 x 5.9
67	Town / City / Missions / Space Exploration	60354-1	Mars Spacecraft Exploration Missions	2022	164.2	28.2 x 26.2 x 5.9
67	Town / City / Missions / Police	60355-1	Water Police Detective Missions	2022	164.2	28.2 x 26.2 x 5.9
976	LEGO Brand / LEGO Brand Store / Building Event / Town / City / Space Exploration	SPACESHUTTLE-1	LEGO Brand Store Exclusive Build - City Space Shuttle	2019	?	? x ? x ?
976	LEGO Brand / LEGO Brand Store / Building Event	HORSECARRIAGE-1	LEGO Brand Store Exclusive Build - Horse with carriage	2019	?	? x ? x ?
67	Town / City / Fire	952206-1	Freddy Fresh's Fire Quad foil pack	2022	1.5	12 x 15 x 1.5
850	Jurassic World	122221-1	Raptor with Nest foil pack	2022	1.5	9.8 x 14 x 1.5
390	Holiday & Event / Advent / Harry Potter	76404-1	Advent Calendar 2022, Harry Potter	2022	?	38.2 x 26.2 x 7.05
227	Harry Potter / Sculptures	76405-1	Hogwarts Express - Collectors' Edition	2022	1021	52.07 x 48.26 x 21.59
171	Creator / Model	40654-1	Beijing Postcard	2022	60.7	19.1 x 14.1 x 7
171	Creator / Creator Expert / Fairground Collection	10303-1	Loop Coaster	2022	773	52.5 x 48 x 22
167	DUPLO / Jurassic World	472210-1	Triceratops Baby foil pack	2022	2.3	12 x 15 x 3
65	Star Wars / Star Wars Obi-Wan Kenobi	75334-1	Obi-Wan Kenobi vs. Darth Vader	2022	142.6	28.2 x 26.2 x 7.6
801	Minecraft	662203-1	Iron Golem foil pack	2022	2.3	12 x 14.5 x 1
227	Harry Potter	40577-1	Hogwarts: Grand Staircase	2022	?	19 x 26 x 6
988	Building Event / Holiday & Event / Easter	6401988-1	Lekia Exclusive Build - Easter Bunny	2022	?	? x ? x ?
771	Friends	853780-1	Creative Rings	2018	?	8 x 8.5 x 5.3
976	LEGO Brand / LEGOLAND Parks	853922-1	Creative Rings Pod blister pack	2019	?	? x ? x ?
771	Friends	853881-1	Creative Bag Charms	2019	?	? x ? x ?
771	Friends	5002112-1	Bracelets polybag	2014	?	13.7 x 14 x 0.5
771	Friends	5004395-1	{Jewelry and Sticker Pack} polybag	2016	2.24	13.9 x 13.8 x 1
771	Friends	853440-1	Children's Jewelry blister pack	2015	46.1	11.9 x 24.9 x 1.8
771	Friends	5005237-1	Friendship Rings polybag	2018	?	14 x 17 x 2.5
771	Friends	5002930-1	{Hair Accessories} polybag	2015	2.07	13.5 x 14 x 1
976	LEGO Brand / LEGO Inside Tour	4000037-1	Inside Tour (LIT) Exclusive 2022 Edition - LEGO Factory AGV	2022	?	? x ? x ?
817	LEGO Ideas (CUUSOO)	21334-1	Jazz Quartet	2022	254	48 x 28.5 x 12
759	NINJAGO / Core	892290-1	Cole foil pack #10	2022	2.75	11.9 x 15 x 1
9	Castle / Lion Knights	10305-1	Lion Knights' Castle	2022	704	52.3 x 48 x 21.8
771	Friends	562204-1	Fruit Stand foil pack	2022	?	10 x 14 x 2
988	Building Event / Holiday & Event / Christmas	TRUSANTA-1	Toys "R" Us Exclusive Build - Santa at the Beach	2014	?	? x ? x ?
167	DUPLO / Holiday & Event / Christmas	10976-1	Santa's Gingerbread House	2022	?	38 x 25.5 x 9.5
1108	Explorer	11965-1	Excavator polybag	2022	1.5	14 x 14 x 1.5
768	Super Heroes / Avengers	242213-1	War Machine foil pack #2	2022	?	12 x 15 x 1
878	Disney / Disney Princess	43205-1	Ultimate Adventure Castle	2022	298	47.5 x 37.3 x 6.8
171	Creator / Creator Expert / Traffic	10304-1	Chevrolet Camaro Z28	2022	?	48 x 28.2 x 11.8
1197	BrickLink Designer Program / BDP Invitational	910003-1	Mountain Windmill	2022	268	48 x 28 x 11.5
1197	BrickLink Designer Program / BDP Invitational	910009-1	Modular LEGO Store	2022	?	54 x 28.2 x 11.8
1197	BrickLink Designer Program / BDP Invitational	910013-1	Retro Bowling Alley	2022	322	47.8 x 37.5 x 10.7
1197	BrickLink Designer Program / BDP Invitational	910015-1	Clockwork Aquarium	2022	156.6	35.4 x 18.9 x 8.8
1197	BrickLink Designer Program / BDP Invitational	910023-1	Venetian Houses	2022	475	58 x 47.6 x 12.1
988	Building Event / Harry Potter	TRUWEASLEYCAR-1	Toys "R" Us Exclusive Build - Weasley Family Car	2018	?	? x ? x ?
759	NINJAGO / Crystalized	892291-1	Golden Dragon Kai foil pack	2022	?	12 x 15 x 1.5
67	Town / City / Police	952207-1	Policeman with Jet Ski foil pack	2022	?	12 x 15 x 1.5
976	LEGO Brand / LEGO Brand Store / Model	40574-1	LEGO Brand Store	2022	100	26.2 x 19.1 x 9.1
878	Disney	40521-1	Mini Disney The Haunted Mansion	2022	110.95	26.2 x 19.1 x 7.2
842	SPEED CHAMPIONS	76911-1	007 Aston Martin DB5	2022	64	26.2 x 14.1 x 6.1
171	Creator / Model	40569-1	London Postcard	2022	?	19.1 x 14.1 x 7
171	Creator / Model	40568-1	Paris Postcard	2022	70	19.1 x 14.1 x 6.1
768	Super Heroes / Batman II	212222-1	Batcycle foil pack	2022	?	12 x 15 x 1.5
988	Building Event / SPEED CHAMPIONS	TRUPODIUM-1	Toys "R" Us Exclusive Build - Winner's Podium	2016	?	? x ? x ?
1236	Avatar	75574-1	Toruk Makto & Tree of Souls	2022	274	47.7 x 37.4 x 6.6
171	Creator / Creator Expert	10306-1	Atari 2600 Video Computer System	2022	559	58.2 x 48 x 12.4
1236	Avatar	75571-1	Neytiri & Thanator vs. AMP Suit Quaritch	2022	130	28 x 26 x 5.8
1236	Avatar	75572-1	Jake & Neytiri's First Banshee Flight	2022	162.3	38.2 x 26.1 x 5.6
1236	Avatar	75573-1	Floating Mountains: Site 26 & RDA Samson	2022	262	53.5 x 28 x 7.5
903	BrickHeadz / Avatar	40554-1	Jake Sully & his Avatar	2022	70.6	19 x 14 x 6
1272	Art	31207-1	Floral Art	2022	354	27 x 38 x 7.4
903	BrickHeadz / Sports / Soccer	40541-1	Manchester United Go Brick Me	2022	?	26.2 x 19.1 x 7.2
903	BrickHeadz / Sports / Soccer	40542-1	FC Barcelona Go Brick Me	2022	93	26.2 x 19.1 x 7.2
903	BrickHeadz / Pets	40545-1	Koi Fish	2022	45	15.7 x 14.1 x 7.1
903	BrickHeadz / Pets	40546-1	Poodle	2022	46.6	15.7 x 14.1 x 7.1
34	Space / Classic Space	10497-1	Galaxy Explorer	2022	264	53.4 x 27.7 x 8.9
768	Super Heroes / Spider-Man	242214-1	Spider-Man foil pack	2022	?	11.9 x 14.5 x 1.1
1076	Dots / Bracelet / Disney	41947-1	Bracelets Mega Pack {Mickey and Friends}	2022	161.3	22 x 22.5 x 5
