Category ID	Category Name	Number	Name	Alternate Item Number	Weight (in Grams)	Dimensions
13	Fence	30056	Fence 4 x 4 x 2 Quarter Round Spindled with 2 Studs		1.9	4 x 4 x 2
118	Brick, Decorated	3005pt6b	Brick 1 x 1 with Blue Number 6 Pattern (Bold Font)		0.46	1 x 1 x 1
5	Brick	3006	Brick 2 x 10	92538	5.75	2 x 10 x 1
27	Plate, Modified	30062	Plate, Modified 6 x 6 Octagonal with 4 x 4 Open Center		2.2	6 x 6 x 0
5	Brick	3007	Brick 2 x 8	93888	4.75	2 x 8 x 1
7	Brick, Modified	30076	Brick, Modified 4 x 10 with 4 Pins	66118	11	4 x 10 x 1
13	Fence	30077	Fence 1 x 6 x 2		2.99	1 x 6 x 2
91	Panel	30079	Panel 3 x 3 x 3 Corner Convex		2.03	3 x 3 x 3
5	Brick	3008	Brick 1 x 8	3008f1,3008f2,63322	3.21	1 x 8 x 1
91	Panel	30080c01	Panel 4 x 3 x 3 with Trans-Light Blue Porthole	75979	3.11	4 x 3 x 3
45	Arm	30082	Arm Piece with Tow Ball and Clip		0.18	? x ? x ?
118	Brick, Decorated	3008p03	Brick 1 x 8 with Black 'GARAGE' Sans-Serif Thick Pattern, Plain 'G'		3.21	1 x 8 x 1
118	Brick, Decorated	3008p21	Brick 1 x 8 with Ferry Squares Light Blue 32 in 2 Lines Pattern		3.21	1 x 8 x 1
118	Brick, Decorated	3008p22	Brick 1 x 8 with Ferry Squares Black 16 in 1 Line Pattern		3.21	1 x 8 x 1
5	Brick	3009	Brick 1 x 6	3009f1,3009f2,3009f3,30611	2.42	1 x 6 x 1
18	Minifigure, Utensil	30092	Minifigure, Utensil Underwater Scooter Octagonal with Handles		1.72	? x ? x ?
25	Plant	30093	Plant Sea Grass / Seaweed		1	? x ? x ?
46	Bar	30095	Bar 7 x 3 with 4 Clips (Ladder)		2.3	7 x 3 x 0
6	Arch	30099	Arch 1 x 5 x 4 Inverted	4294	2.56	1 x 5 x 4
118	Brick, Decorated	3009p01	Brick 1 x 6 with Black Car Grille Pattern		2.42	1 x 6 x 1
118	Brick, Decorated	3009p02	Brick 1 x 6 with White 'TRANSPORT' Solid Pattern		2.42	1 x 6 x 1
118	Brick, Decorated	3009p03	Brick 1 x 6 with White 'LEGO' Text Pattern		2.42	1 x 6 x 1
118	Brick, Decorated	3009p21	Brick 1 x 6 with Ferry Squares Light Blue in 2 Lines Pattern		2.42	1 x 6 x 1
5	Brick	3010	Brick 1 x 4	6146	1.64	1 x 4 x 1
118	Brick, Decorated	3010p03	Brick 1 x 4 with Garage Tools Pattern		1.64	1 x 4 x 1
118	Brick, Decorated	3010p04	Brick 1 x 4 with Black Grille with 15 Vertical Lines Pattern		1.64	1 x 4 x 1
118	Brick, Decorated	3010p05	Brick 1 x 4 with White Grille with 15 Vertical Lines Pattern		1.64	1 x 4 x 1
118	Brick, Decorated	3010p06	Brick 1 x 4 with Red Danger Stripes Pattern (Printed Version)		1.64	1 x 4 x 1
118	Brick, Decorated	3010p08	Brick 1 x 4 with Grille Lines and White Car Headlights Pattern		1.64	1 x 4 x 1
118	Brick, Decorated	3010p09	Brick 1 x 4 with Red Car Taillights and Black Stripe Pattern		1.64	1 x 4 x 1
118	Brick, Decorated	3010p15	Brick 1 x 4 with Red and White Danger Stripes Pattern		1.64	1 x 4 x 1
118	Brick, Decorated	3010pb036u	Brick 1 x 4 with Car Grille Black Pattern (Undetermined Type)		1.64	1 x 4 x 1
118	Brick, Decorated	3010pb035u	Brick 1 x 4 with Car Grille Chrome Pattern (Undetermined Type)		1.64	1 x 4 x 1
118	Brick, Decorated	3010p20w	Brick 1 x 4 with Car Grille White Pattern		1.64	1 x 4 x 1
118	Brick, Decorated	3010p21	Brick 1 x 4 with Ferry Squares Light Blue in 2 Lines Pattern		1.64	1 x 4 x 1
118	Brick, Decorated	3010p30	Brick 1 x 4 with Black Legoland Logo Pattern		1.64	1 x 4 x 1
118	Brick, Decorated	3010p31	Brick 1 x 4 with White Legoland Logo Pattern		1.64	1 x 4 x 1
118	Brick, Decorated	3010p40	Brick 1 x 4 with Black Grille with 20 Vertical Lines Pattern		1.64	1 x 4 x 1
118	Brick, Decorated	3010p41	Brick 1 x 4 with Homemaker Stove Switch Pattern		1.64	1 x 4 x 1
118	Brick, Decorated	3010p918	Brick 1 x 4 with White 'LL 918' Pattern		1.64	1 x 4 x 1
118	Brick, Decorated	3010p924	Brick 1 x 4 with White 'LL 924' Pattern		1.64	1 x 4 x 1
118	Brick, Decorated	3010p928	Brick 1 x 4 with White 'LL 928' Pattern		1.64	1 x 4 x 1
114	Wing	30118	Wing Plate Bi-level 8 x 4 and 2 x 3 1/3 Up		3.78	8 x 4 x 3.33
114	Wing	30119	Wing Plate Bi-level 8 x 4 and 2 x 3 1/3 Down		3.78	8 x 4 x 3.33
103	Stairs	30134	Stairs 7 x 4 x 6 Straight Open		7.58	7 x 4 x 6
7	Brick, Modified	30136	Brick, Modified 1 x 2 with Log Profile		0.69	1 x 2 x 1
7	Brick, Modified	30137	Brick, Modified 1 x 4 with Log Profile		1.27	1 x 4 x 1
10	Container	30139	Container, Barrel 4 x 4 x 3.5		7.7	4 x 4 x 3.5
91	Panel	30140	Panel 2 x 6 x 6 with Log Profile (Palisade)		6.9	2 x 6 x 6
5	Brick	30144	Brick 2 x 4 x 3		6.73	2 x 4 x 3
5	Brick	30145	Brick 2 x 2 x 3		3.75	2 x 2 x 3
118	Brick, Decorated	30145p01	Brick 2 x 2 x 3 with White Stripes Black Outlined Pattern		3.75	2 x 2 x 3
72	Vehicle	30147	Vehicle, Grille 1 x 2 x 2 Round Top with Lights		1.2	1 x 4 x 3
10	Container	30150	Container, Crate 3 x 4 x 1 2/3 with Handholds		4.17	3 x 4 x 1.67
8	Brick, Round	30151	Brick, Round 2 x 2 x 1 2/3 Dome Top	26451,30151a,30151b,38708	1.25	2 x 2 x 1.67
18	Minifigure, Utensil	30152c01	Minifigure, Utensil Magnifying Glass with Trans-Clear Lens (Undetermined Type)		0.44	? x ? x ?
91	Panel	30156	Panel 4 x 6 x 6 Sloped		7.96	4 x 6 x 6
27	Plate, Modified	30157	Plate, Modified 2 x 4 with Pins and Thin Angled Supports		1.91	2 x 6 x 0
14	Magnet	30159	Magnet Holder Plate 2 x 2 Bottom with Hole		0.68	2 x 2 x 0
115	Windscreen	30161	Windscreen 1 x 4 x 1 1/3 with Bottom Hinge		0.76	1 x 4 x 1.3
31	Slope	30180	Slope 45 10 x 2 x 2 Double		5.12	10 x 2 x 2
31	Slope	30182	Slope 45 4 x 4		3.61	4 x 4 x 1
32	Slope, Inverted	30183	Slope, Inverted 45 6 x 4 Double with Recessed Center		6.12	6 x 4 x 1
27	Plate, Modified	30195	Plate, Modified 2 x 6 with 4 x 8 Half Saucer		7.06	8 x 10 x 1.33
18	Minifigure, Utensil	30198	Minifigure, Utensil Grab Jaw Holder with Handle		0.33	? x ? x ?
26	Plate	3020	Plate 2 x 4	5584	1.2	2 x 4 x 0
91	Panel	30201	Panel 10 x 10 x 2 2/3 Quarter Saucer Base		12.5	10 x 10 x 2.66
11	Cylinder	30208	Cylinder Hemisphere 4 x 4 Multifaceted	71967	2.35	4 x 4 x 1.67
4	Bracket	30209	Bracket 1 x 2 - 4 x 4 Round Dish		2.75	? x ? x ?
26	Plate	3021	Plate 2 x 3	03021	0.93	2 x 3 x 0
105	Support	30211	Support Leg Small (Insectoids)		2.38	8 x 1 x 3.33
99	Rock	30213	Rock 2 x 2 Crystal 3 Point		1.2	? x ? x ?
26	Plate	3022	Plate 2 x 2	94148	0.64	2 x 2 x 0
12	Door	30223	Door 1 x 5 x 7 1/2 Stockade		6.82	1 x 5 x 7.5
26	Plate	3023	Plate 1 x 2	6225,28653	0.36	1 x 2 x 0
131	Vehicle, Base	30235	Vehicle, Base 4 x 10 x 1 2/3		11.48	4 x 10 x 1.67
7	Brick, Modified	30236	Brick, Modified 1 x 2 with Bar Handle on Side		1.14	? x ? x ?
26	Plate	3024	Plate 1 x 1	28554,30008,63326	0.2	1 x 1 x 0
91	Panel	30246	Panel 3 x 4 x 6 Turret Wall with Window		8.63	3 x 4 x 6
479	Cockpit	30250	Cockpit 7 x 4 x 3		7	7 x 4 x 3
105	Support	30256	Support 2 x 2 x 5 Bar on Tile Base with Solid Stud and Stop Ring		1.1	2 x 2 x 5
26	Plate	3026	Plate 6 x 24		19.43	6 x 24 x 0
26	Plate	3027	Plate 6 x 16		13.27	6 x 16 x 0
131	Vehicle, Base	30277	Vehicle, Base 2 x 8 x 1 1/3		6.17	2 x 8 x 1.33
26	Plate	3028	Plate 6 x 12		9.47	6 x 12 x 0
26	Plate	3029	Plate 4 x 12		6.76	4 x 12 x 0
479	Cockpit	30299	Cockpit 12 x 10 x 2 2/3		18	12 x 10 x 2.67
26	Plate	3030	Plate 4 x 10		5.55	4 x 10 x 0
27	Plate, Modified	30303	Plate, Modified 6 x 6 x 2/3 Cross with Dome		4	6 x 6 x 0.67
26	Plate	3031	Plate 4 x 4		2.22	4 x 4 x 0
26	Plate	3032	Plate 4 x 6		3.3	4 x 6 x 0
26	Plate	3033	Plate 6 x 10		7.95	6 x 10 x 0
26	Plate	3034	Plate 2 x 8	03034	2.27	2 x 8 x 0
26	Plate	3035	Plate 4 x 8		4.7	4 x 8 x 0
38	Tile, Modified	30350	Tile, Modified 2 x 3 with 2 Clips (Undetermined Type)		1.08	2 x 3 x 0
583	Wedge, Plate	30355	Wedge, Plate 12 x 6 Left	3632	7.99	12 x 6 x 0
583	Wedge, Plate	30356	Wedge, Plate 12 x 6 Right		7.99	12 x 6 x 0
28	Plate, Round	30357	Plate, Round Corner 3 x 3		1.18	3 x 3 x 0
46	Bar	30359	Bar 1 x 8 with Brick 1 x 2 Curved Top End (Undetermined Type)		1.34	1 x 8 x 1
26	Plate	3036	Plate 6 x 8	7423	6.4	6 x 8 x 0
11	Cylinder	30360	Cylinder 3 x 6 x 2 2/3 Horizontal - Round Connections Between Interior Studs		7.59	3 x 6 x 2.67
8	Brick, Round	30361	Brick, Round 2 x 2 x 2 Robot Body (Undetermined Type)		?	? x ? x ?
31	Slope	30363	Slope 18 4 x 2		1.71	4 x 2 x 1
22	Hinge	30364	Hinge Brick 1 x 2 Locking with 1 Finger Vertical End	51478	1.06	1 x 2 x 1
22	Hinge	30365	Hinge Brick 1 x 2 Locking with 2 Fingers Vertical End	54671	1.09	1 x 2 x 1
31	Slope	3037	Slope 45 2 x 4	3037b,3037f	1.97	2 x 4 x 1
115	Windscreen	30372	Windscreen 7 x 4 x 1 2/3 with Locking Dual 2 Fingers	54695,51480	5.5	7 x 4 x 1.67
579	Windscreen, Decorated	30372p79	Windscreen 7 x 4 x 1 2/3 with Locking Dual 2 Fingers with SW Pattern		5.3	7 x 4 x 1.67
32	Slope, Inverted	30373	Slope, Inverted 65 6 x 6 x 2 Quad with Cutouts		9.2	6 x 6 x 2
31	Slope	3038	Slope 45 2 x 3		1.72	2 x 3 x 0
42	Wedge	30382	Wedge 2 x 16 Triple		5.75	2 x 16 x 1
22	Hinge	30383	Hinge Plate 1 x 2 Locking with 1 Finger on Top	53922	0.42	? x ? x ?
115	Windscreen	30384	Windscreen 7 x 4 x 2 Round		4.5	7 x 4 x 2
31	Slope	3039	Slope 45 2 x 2	6227,35277,63341,3039f1,3039f2	1.15	2 x 2 x 1
33	Slope, Decorated	3039p05	Slope 45 2 x 2 with Black Grille with 7 Vertical Lines Pattern		1.15	2 x 2 x 1
33	Slope, Decorated	3039p10	Slope 45 2 x 2 with Yellow Grille with 7 Vertical Lines Pattern		1.15	2 x 2 x 1
33	Slope, Decorated	3039ps1	Slope 45 2 x 2 with Screen with SW Trench Computer Pattern		1.15	2 x 2 x 1
33	Slope, Decorated	3039p15	Slope 45 2 x 2 with Space Display Pattern		1.15	2 x 2 x 1
33	Slope, Decorated	3039p23	Slope 45 2 x 2 with Computer Screen and Right Side Buttons Pattern		1.15	2 x 2 x 1
33	Slope, Decorated	3039p32	Slope 45 2 x 2 with 12 Buttons and 3 Red Lamps on Black Background Pattern		1.15	2 x 2 x 1
33	Slope, Decorated	3039p33	Slope 45 2 x 2 with 12 Buttons and 3 Red Lamps on Yellow Background Pattern		1.15	2 x 2 x 1
33	Slope, Decorated	3039p34	Slope 45 2 x 2 with Computer Panel Pattern		1.15	2 x 2 x 1
33	Slope, Decorated	3039p58	Slope 45 2 x 2 with Blue Screen with Medium Blue Fish and Yellow Lines Pattern		1.15	2 x 2 x 1
33	Slope, Decorated	3039p68	Slope 45 2 x 2 with M:Tron Logo Pattern		1.15	2 x 2 x 1
31	Slope	3040	Slope 45 2 x 1	6270,35281	0.69	2 x 1 x 1
22	Hinge	30407	Hinge Plate 1 x 8 with Angled Side Extensions	50334,14137	2.16	? x ? x ?
33	Slope, Decorated	3040p01	Slope 45 2 x 1 with 3 Small Red Lamps, 3 Small Yellow Buttons and Thick Border Pattern		0.69	2 x 1 x 1
33	Slope, Decorated	3040p32	Slope 45 2 x 1 with Keypad with Black Buttons Pattern		0.69	2 x 1 x 1
33	Slope, Decorated	3040p33	Slope 45 2 x 1 with Keypad with White Buttons Pattern		0.69	2 x 1 x 1
31	Slope	3041	Slope 45 2 x 4 Double		1.63	2 x 4 x 1
31	Slope	3042	Slope 45 2 x 3 Double		1.18	2 x 3 x 1
31	Slope	3043	Slope 45 2 x 2 Double		0.91	2 x 2 x 1
31	Slope	3044u	Slope 45 2 x 1 Double (Undetermined Type)		0.52	2 x 1 x 1
33	Slope, Decorated	3044p37	Slope 45 2 x 1 Double with Double 3 Button Black Pattern		0.52	2 x 1 x 1
31	Slope	3045	Slope 45 2 x 2 Double Convex Corner		0.9	2 x 2 x 1
31	Slope	3046	Slope 45 2 x 2 Double Concave	3046a,3046b,4723	1.11	2 x 2 x 1
31	Slope	3048u	Slope 45 2 x 1 Triple (Undetermined Type)		0.34	2 x 1 x 1
31	Slope	3049u	Slope 45 2 x 1 Double / Inverted (Undetermined Type)		0.48	2 x 2 x 1
27	Plate, Modified	3058	Plate, Modified 6 x 16 with Motor Cutout (Undetermined Type)		7.5	6 x 16 x 0
8	Brick, Round	3062a	Brick, Round  1 x 1 - Solid Stud, Bottom Lip		0.34	1 x 1 x 1
8	Brick, Round	3062	Brick, Round  1 x 1	3062b,18860,30068,35390	0.28	1 x 1 x 1
8	Brick, Round	3062old	Brick, Round  1 x 1 - Solid Stud, No Bottom Lip		0.4	1 x 1 x 1
8	Brick, Round	3063	Brick, Round Corner 2 x 2 Macaroni with Stud Notch	45417	0.83	2 x 2 x 1
5	Brick	3065	Brick 1 x 2 without Bottom Tube	35743	0.82	1 x 2 x 1
5	Brick	3066	Brick 1 x 4 without Bottom Tubes	35256	1.71	1 x 4 x 1
5	Brick	3067	Brick 1 x 6 without Bottom Tubes		2.5	1 x 6 x 1
39	Tile, Decorated	3068p07	Tile 2 x 2 with Black Grille with 7 Lines Pattern	3068bp07	0.45	2 x 2 x 0
39	Tile, Decorated	3068p08	Tile 2 x 2 with Arrow Thin Yellow with Black Border Pattern	3068bp08	0.45	2 x 2 x 0
39	Tile, Decorated	3068p10	Tile 2 x 2 with Exploriens Logo Pattern	3068bp10	0.45	2 x 2 x 0
39	Tile, Decorated	3068ps1	Tile 2 x 2 with SW Rebel Mechanical Pattern	3068bps1	0.45	2 x 2 x 0
39	Tile, Decorated	3068p17	Tile 2 x 2 with Black Circle Small Pattern	3068bp17	0.45	2 x 2 x 0
39	Tile, Decorated	3068p18	Tile 2 x 2 with Wide Black Arrow Pattern	3068bp18	0.45	2 x 2 x 0
39	Tile, Decorated	3068p22	Tile 2 x 2 with Tool Sledgehammer Pattern	3068bp22	0.45	2 x 2 x 0
39	Tile, Decorated	3068p23	Tile 2 x 2 with Tool Wrench Pattern	3068bp23	0.45	2 x 2 x 0
39	Tile, Decorated	3068p50	Tile 2 x 2 with Arrow on Blue Circle Pattern	3068bp50	0.45	2 x 2 x 0
39	Tile, Decorated	3068p51	Tile 2 x 2 with Spyrius Blue Screen with Plus Sign and Silver and Red Panel Pattern	3068bp51	0.45	2 x 2 x 0
39	Tile, Decorated	3068p52	Tile 2 x 2 with Red Cross Pattern	3068bp52	0.45	2 x 2 x 0
39	Tile, Decorated	3068p57	Tile 2 x 2 with Classic Fire Logo Small Pattern	3068bp57	0.45	2 x 2 x 0
39	Tile, Decorated	3068p65	Tile 2 x 2 with 3 Black Circles, Stove Top Burners Pattern (Sticker) - Sets 6365 / 6372 / 6374	3068bp65	0.45	2 x 2 x 0
39	Tile, Decorated	3068p66	Tile 2 x 2 with Red Stripes and Blue Coast Guard Shield with Life Preserver Pattern	3068bp66	0.45	2 x 2 x 0
39	Tile, Decorated	3068p67	Tile 2 x 2 with Red Quarter Rings Pattern	3068bp67	0.45	2 x 2 x 0
39	Tile, Decorated	3068p68	Tile 2 x 2 with M:Tron Logo Pattern	3068bp68	0.45	2 x 2 x 0
39	Tile, Decorated	3068p81	Tile 2 x 2 with Black Number  1 Pattern	3068bp81	0.45	2 x 2 x 0
39	Tile, Decorated	3068p87	Tile 2 x 2 with Black Number  7 Pattern	3068bp87	0.45	2 x 2 x 0
39	Tile, Decorated	3068p16	Tile 2 x 2 with Black Circle Large Pattern	3068bp16	0.45	2 x 2 x 0
39	Tile, Decorated	3068p06	Tile 2 x 2 with Red Warning Triangle Pattern	3068bp06	0.45	2 x 2 x 0
39	Tile, Decorated	3069p01	Tile 1 x 2 with Blue Lines and Red Square Pattern (Mail Envelope with Stamp)	3069bp01	0.26	1 x 2 x 0
39	Tile, Decorated	3069p05	Tile 1 x 2 with Black Grille Pattern	3069bp05	0.26	1 x 2 x 0
39	Tile, Decorated	3069p06	Tile 1 x 2 with Yellow Arrow Long with Black Outline Pattern	3069bp06	0.26	1 x 2 x 0
39	Tile, Decorated	3069p07	Tile 1 x 2 with Arrow Long Red with Silver Border Pattern	3069bp07	0.26	1 x 2 x 0
39	Tile, Decorated	3069p09	Tile 1 x 2 with Red Danger Chevrons Pattern	3069bp09	0.26	1 x 2 x 0
39	Tile, Decorated	3069ps1	Tile 1 x 2 with SW Computer Pattern	3069bps1	0.26	1 x 2 x 0
39	Tile, Decorated	3069p12	Tile 1 x 2 with Black Arrow Long Pattern	3069bp12	0.26	1 x 2 x 0
39	Tile, Decorated	3069p13	Tile 1 x 2 with Yellow Arrow Short with Black Border Pattern	3069bp13	0.26	1 x 2 x 0
39	Tile, Decorated	3069p15	Tile 1 x 2 with Red Short Arrow with Silver Border Pattern	3069bp15	0.26	1 x 2 x 0
39	Tile, Decorated	3069p21	Tile 1 x 2 with Yellow Arrow Short without Black Border Pattern	3069bp21	0.26	1 x 2 x 0
39	Tile, Decorated	3069p25	Tile 1 x 2 with Red and Black Buttons Computer Pattern	3069bp25	0.26	1 x 2 x 0
39	Tile, Decorated	3069p30	Tile 1 x 2 with Control Panel with Black, Blue, Red, and Yellow Buttons and Stripes Pattern	3069bp30	0.26	1 x 2 x 0
39	Tile, Decorated	3069p52	Tile 1 x 2 with Green and Red Buttons, Gauges, Joystick, and Black '85' Pattern	3069bp52	0.26	1 x 2 x 0
39	Tile, Decorated	3069p68	Tile 1 x 2 with Red and Yellow Controls and Two White Stripes on Left Pattern	3069bp68	0.26	1 x 2 x 0
39	Tile, Decorated	3070pc2	Tile 1 x 1 with Radial Red Lines in Rounded Black Squares Pattern	3070bpc2	0.13	1 x 1 x 0
39	Tile, Decorated	3070p06	Tile 1 x 1 with Red and Black Buttons Pattern	3070bp06	0.13	1 x 1 x 0
130	Baseplate, Road	309p01	Baseplate, Road 32 x 32 Service Station with Green Lines Pattern		84.6	32 x 32 x 0
113	Window	31	Window 1 x 3 x 2 with Fixed Glass		0.9	1 x 3 x 2
112	Hook	3127	Hook Plate, Modified 1 x 2 with Crane Hook Left		0.5	? x ? x ?
22	Hinge	313	Hinge Plate 2 x X Pivot	3112	0.14	? x ? x ?
7	Brick, Modified	3134	Brick, Modified 1 x 2 with Cable Holding Cutout		0.4	1 x 2 x 1
7	Brick, Modified	3137	Brick, Modified 2 x 2 with Wheels Holder		2.61	? x ? x ?
43	Wheel	3137c01	Brick, Modified 2 x 2 with Red Wheels for Single Tire		2.44	? x ? x ?
22	Hinge	314	Hinge Plate 2 x 4 Top	3148	1.42	? x ? x ?
1	Antenna	3144	Antenna with Side Spokes		0.74	? x ? x ?
72	Vehicle	3145	Vehicle, Tipper End Flat with Pins		2.65	1 x 6 x 3
22	Hinge	3149	Hinge Plate 2 x 4 Base		1.2	? x ? x ?
22	Hinge	3149c01	Hinge Plate 2 x 4	73098	2.73	? x ? x ?
27	Plate, Modified	3176	Plate, Modified 2 x 3 with Hole		0.8	2 x 3 x 0
27	Plate, Modified	3183	Plate, Modified 1 x 4 with Tow Ball Socket (Undetermined Type)		0.86	? x ? x ?
27	Plate, Modified	3184	Plate, Modified 1 x 4 with Tow Ball		0.81	? x ? x ?
13	Fence	3185	Fence 1 x 4 x 2 Lattice		1.19	1 x 4 x 2
13	Fence	3186	Fence Gate 1 x 4 x 2 Lattice		1.06	1 x 4 x 2
13	Fence	3187	Fence Gate 1 x 4 x 2 Base		0.72	1 x 4 x 1.33
12	Door	3188	Door 1 x 3 x 2 Right		1.13	1 x 3 x 2
12	Door	3189	Door 1 x 3 x 2 Left		1.13	1 x 3 x 2
12	Door	3190	Door 1 x 3 x 3 Right	3192	1.88	1 x 3 x 3
12	Door	3191	Door 1 x 3 x 3 Left	3193	1.88	1 x 3 x 3
12	Door	3194	Door 1 x 5 x 4 Right		3.3	1 x 5 x 4
12	Door	3195	Door 1 x 5 x 4 Left		3.3	1 x 5 x 4
12	Door	32bc01	Door 1 x 2 x 3 Hinge on Left with Trans-Clear Glass		1.28	1 x 2 x 3
135	Technic, Brick	32000	Technic, Brick 1 x 2 with Holes		0.73	1 x 2 x 1
140	Technic, Plate	32001	Technic, Plate 2 x 6 with 5 Holes		1.5	2 x 6 x 0
139	Technic, Pin	32002	Technic, Pin 3/4		0.11	? x ? x ?
43	Wheel	32007	Technic Tread Hub		2.38	? x ? x ?
137	Technic, Liftarm	32009	Technic, Liftarm, Modified Bent Thick 1 x 11.5 Double	41486	3.46	? x ? x ?
133	Technic, Connector	32013	Technic, Axle and Pin Connector Angled #1	42127	0.46	1 x 2 x 0
133	Technic, Connector	32014	Technic, Axle and Pin Connector Angled #6 - 90 degrees	42155	0.66	2 x 2 x 0
133	Technic, Connector	32015	Technic, Axle and Pin Connector Angled #5 - 112.5 degrees	41488	0.69	? x ? x ?
133	Technic, Connector	32016	Technic, Axle and Pin Connector Angled #3 - 157.5 degrees	42128	0.67	? x ? x ?
137	Technic, Liftarm	32017	Technic, Liftarm Thin 1 x 5		0.58	1 x 5 x 0
135	Technic, Brick	32018	Technic, Brick 1 x 14 with Holes		4.92	1 x 14 x 1
27	Plate, Modified	32028	Plate, Modified 1 x 2 with Door Rail		0.44	? x ? x ?
133	Technic, Connector	32034	Technic, Axle and Pin Connector Angled #2 - 180 degrees	42134	0.68	? x ? x ?
133	Technic, Connector	32039	Technic, Axle Connector with Axle Hole	42135	0.32	1 x 2 x 0
139	Technic, Pin	32054	Technic, Pin 3L with Friction Ridges and Stop Bush	65304	0.33	? x ? x ?
137	Technic, Liftarm	32056	Technic, Liftarm, Modified Bent Thin L-Shape 3 x 3	59605	0.73	3 x 3 x 0
583	Wedge, Plate	32059	Wedge, Plate 4 x 6 Cut Corners		3	4 x 6 x 0
134	Technic, Axle	32062	Technic, Axle  2L Notched		0.26	? x ? x ?
137	Technic, Liftarm	32063	Technic, Liftarm Thin 1 x 6	28570	0.8	1 x 6 x 0
135	Technic, Brick	32064	Technic, Brick 1 x 2 with Axle Hole	31493,32064b	0.88	1 x 2 x 1
137	Technic, Liftarm	32065	Technic, Liftarm Thin 1 x 7	58486	0.9	1 x 7 x 0
133	Technic, Connector	32068	Technic, Axle and Pin Connector Perpendicular 3L with Pin Hole	60558	0.71	? x ? x ?
141	Technic, Steering	32069	Technic, Steering Arm with Pins	64920	1.25	? x ? x ?
134	Technic, Axle	32073	Technic, Axle  5L		0.66	? x ? x ?
463	Electric, Programmable	32109	Mindstorms RCX Brick Bottom Cover 8 x 12		14.67	? x ? x ?
140	Technic, Plate	32124	Technic, Plate 1 x 5 with Smooth Ends, 4 Studs and Center Axle Hole	50029	0.86	1 x 5 x 0
139	Technic, Pin	32138	Technic, Pin Double with Axle Hole		0.96	? x ? x ?
133	Technic, Connector	32137	Technic, Modular Connector		2.33	? x ? x ?
137	Technic, Liftarm	32140	Technic, Liftarm, Modified Bent Thick L-Shape 2 x 4	42137	1.43	2 x 4 x 1
36	Technic	32165	Technic Block 3 x 6 x 1 2/3	22951	4.41	? x ? x ?
136	Technic, Gear	32166	Technic, Gearbox Half		3	? x ? x ?
137	Technic, Liftarm	32177	Technic, Liftarm, Modified Fan 1 x 7		2.7	? x ? x ?
124	Train	3218	Train Direction Switch - 4.5V 2 x 3		1.48	2 x 3 x 3.16
136	Technic, Gear	32185	Technic, Gear Rack 1 x 14 with Holes		2.8	1 x 14 x 0
36	Technic	32187	Technic Driving Ring Extension		0.5	? x ? x ?
154	Technic, Panel	32188	Technic, Panel Fairing # 3 Large Long, Large Holes, Side A	22972,41347	6.25	? x ? x ?
154	Technic, Panel	32189	Technic, Panel Fairing # 4 Large Long, Large Holes, Side B	22973,41348	6.25	? x ? x ?
154	Technic, Panel	32190	Technic, Panel Fairing # 1 Large Short, Large Holes, Side A	22749,41349	3.2	? x ? x ?
154	Technic, Panel	32191	Technic, Panel Fairing # 2 Large Short, Large Holes, Side B	22750,41350	3.2	? x ? x ?
136	Technic, Gear	32198	Technic, Gear 20 Tooth Bevel		0.75	? x ? x ?
527	Hose, Soft Axle	32199	Hose, Soft Axle 11L	55709	0.92	? x ? x ?
527	Hose, Soft Axle	32200	Hose, Soft Axle 12L		1	? x ? x ?
527	Hose, Soft Axle	32201	Hose, Soft Axle 14L		1.19	? x ? x ?
527	Hose, Soft Axle	32202	Hose, Soft Axle 16L		1.36	? x ? x ?
527	Hose, Soft Axle	32235	Hose, Soft Axle 19L		1.5	? x ? x ?
128	Train, Track	3231	Train, Track 4.5V Crossing		11	16 x 16 x 0
36	Technic	32310	Technic Block 3 x 5 x 1 2/3		3.5	3 x 5 x 1.67
137	Technic, Liftarm	32348	Technic, Liftarm, Modified Bent Thick 1 x 7 (4 - 4)	42165	2	? x ? x ?
31	Slope	3297	Slope 33 3 x 4	3016	2.57	3 x 4 x 1
33	Slope, Decorated	3297p01	Slope 33 3 x 4 with Red Stripes Pattern		2.57	3 x 4 x 1
33	Slope, Decorated	3297p02	Slope 33 3 x 4 with Yellow Triangles Pattern		2.57	3 x 4 x 1
33	Slope, Decorated	3297p03	Slope 33 3 x 4 with White Stripes Pattern		2.57	3 x 4 x 1
31	Slope	3298	Slope 33 3 x 2	30474	1.33	3 x 2 x 1
33	Slope, Decorated	3298p10	Slope 33 3 x 2 with Exploriens Logo Pattern		1.33	3 x 2 x 1
33	Slope, Decorated	3298p17	Slope 33 3 x 2 with Red Stripes Pattern		1.33	3 x 2 x 1
33	Slope, Decorated	3298p18	Slope 33 3 x 2 with Yellow Triangles Pattern		1.33	3 x 2 x 1
33	Slope, Decorated	3298p20	Slope 33 3 x 2 with White Stripes Pattern		1.33	3 x 2 x 1
33	Slope, Decorated	3298p21	Slope 33 3 x 2 with Red Stars Pattern		1.33	3 x 2 x 1
33	Slope, Decorated	3298p54	Slope 33 3 x 2 with Red Number 1, Black Stripes Pattern		1.33	3 x 2 x 1
33	Slope, Decorated	3298p55	Slope 33 3 x 2 with White Number 2 and Stripes Pattern		1.33	3 x 2 x 1
